142.64,16125
93.4,28373
87.28,19822
174.21,14982
142.84,32204
98.68,17735
91.56,32766
92.04,20644
100.37,19927
131.38,32882
77.19,16583
150.05,26658
89.52,15639
156.91,13894
205.01,13902
100.87,16854
91.73,28345
116.51,22145
87.79,22782
83.18,26449
74.98,15338
139.13,19407
228.72,13991
104.72,11937
98.45,18792
81.33,13403
95.18,22904
119.56,16394
122.43,15111
84.11,38046
116.62,26154
67.7,18464
71.79,15323
88.11,27807
118.77,16840
40.78,20108
91.58,19655
66.4,21838
138.51,25630
133.2,33784
91.65,22696
138.51,25630
133.2,33784
91.65,22696
61.13,18813
80.54,14900
147.11,13256
79.66,16320
176.0,25853
128.13,21073
47.87,23397
38.09,24941
134.17,18261
150.2,12650
136.99,19345
130.36,18411
136.77,16525
71.66,14234
93.14,17179
135.0,30000
56.68,31758
61.81,19091
205.3,45300
166.45,9973
65.16,26857
89.28,22626
61.57,18191
67.1,16394
49.57,15736
83.64,17098
65.04,16452
85.46,18138
49.57,15736
65.52,16026
83.19,18633
92.1,19110
81.7,32803
75.57,19188
77.91,20152
130.31,21488
137.3,21850
85.4,16979
87.05,32166
140.45,30118
92.84,24774
112.09,14721
74.83,15903
105.43,16125
146.0,25069
79.1,13275
93.6,21154
86.41,17128
99.48,16084
122.25,15052
102.11,17629
124.8,22837
155.82,19574
129.69,14574
82.79,16669
84.58,20691
92.5,25730
63.53,21250
162.51,12184
101.34,23683
87.37,12820
90.87,25311
88.18,22455
104.47,20102
135.84,27238
187.01,33047
115.0,17914
170.0,33530
167.55,34617
122.8,20522
125.72,20681
138.43,19505
67.03,16411
94.91,25814
95.18,12818
96.05,20823
129.05,15963
91.37,22984
113.24,12805
79.69,17820
91.75,29973
142.11,20055
94.52,22006
123.65,23454
109.78,16397
87.64,18257
94.52,22006
123.65,23454
109.78,16397
87.64,18257
90.39,19029
123.63,15531
60.53,21477
72.9,30865
140.45,17088
58.65,23871
97.89,15835
145.18,23075
90.49,16577
102.29,19357
128.71,20201
104.9,17636
41.65,21609
43.04,19982
120.71,23859
106.16,13942
110.14,23607
77.53,22314
87.34,21755
112.75,21996
86.59,15707
94.13,20717
98.31,31127
129.59,20835
117.68,18270
131.5,13537
111.26,17078
94.13,20717
98.31,31127
130.66,17603
45.76,16609
129.59,20835
117.68,18270
131.5,13537
118.6,25211
87.02,28500
52.46,18110
90.87,26412
197.5,18228
42.94,24453
90.92,12649
90.38,16597
132.42,15104
163.91,13422
125.19,19970
139.8,26109
136.77,12796
107.66,15327
139.13,20126
87.16,11244
152.66,23582
89.86,35055
83.04,18666
84.2,14609
127.57,26025
92.17,23869
87.02,18732
103.09,18431
121.3,19869
105.46,24465
97.0,13918
143.08,35645
91.53,16935
87.37,24036
57.37,38348
80.53,19000
99.8,23548
133.61,19834
108.34,14769
87.66,19394
127.44,16479
134.11,38402
92.75,20378
84.11,35193
91.36,25723
113.27,19953
54.0,20371
93.1,17723
95.03,16627
93.66,14414
217.0,25807
124.56,19429
90.45,17690
54.19,21776
86.71,28602
103.0,15049
54.19,21776
68.33,19026
51.35,24343
79.64,16701
93.1,17723
73.28,15011
186.66,15269
75.48,22258
83.84,18846
115.71,18547
86.46,19084
148.76,13243
138.01,34418
43.21,20366
114.23,19698
88.44,18092
187.04,28337
89.76,22282
141.64,12709
137.09,16778
114.12,32247
139.61,16833
117.96,22042
182.29,14812
178.94,15928
160.72,26755
90.96,22538
122.69,24289
105.42,36521
134.34,18610
160.72,26755
178.94,15928
81.0,19507
87.49,26861
182.29,14812
139.61,16833
117.96,22042
90.96,14073
94.39,17269
87.95,19671
76.0,15132
158.0,36709
65.96,15919
139.72,39007
131.38,13701
89.97,18340
105.57,28418
142.18,23070
95.65,18819
102.1,22038
163.0,10491
133.84,19053
50.53,19593
98.81,19735
145.0,17794
137.85,21763
87.06,25270
117.7,19117
88.95,26420
147.74,19968
88.02,19087
89.18,15923
79.11,20858
100.08,19985
95.08,15777
114.46,15727
91.26,35065
97.94,23484
94.22,19635
95.96,14069
128.69,12045
94.57,24110
101.36,14799
144.67,21429
102.71,15092
99.95,19010
70.77,25435
121.38,16066
134.79,18993
105.33,15666
104.2,23897
98.81,19735
95.02,21049
121.84,18878
49.72,32181
116.83,24395
114.41,31029
89.2,29148
88.48,21474
68.65,16752
106.62,25324
92.72,18875
129.7,28142
96.31,22843
89.32,24631
83.22,19948
88.62,16701
145.9,25223
117.73,23104
125.41,17942
49.72,32181
116.83,24395
114.41,31029
89.2,29148
88.48,21474
68.65,16752
145.03,12756
113.17,20324
84.7,25384
83.19,34860
96.54,36876
129.05,18598
142.58,18587
88.07,21007
58.04,22399
87.52,18853
60.24,23573
96.82,18592
87.05,32166
83.79,13009
109.95,22283
90.83,24222
87.72,26790
96.01,15416
139.94,31300
95.96,17716
83.27,23418
82.73,14506
105.69,14950
96.82,18592
93.85,20778
88.07,24413
89.17,16037
67.0,21195
81.15,30192
81.24,24619
71.88,18782
138.49,23829
111.69,25070
133.28,33764
126.46,20560
129.35,18478
90.01,15554
91.95,20555
134.52,12638
101.55,21172
86.76,20747
108.27,15240
89.61,24551
76.65,15917
76.65,15917
134.52,12638
101.55,21172
86.76,20747
108.27,15240
67.0,21195
76.41,17014
71.88,18782
81.24,24619
69.99,17146
110.04,22265
99.18,23191
84.75,19824
116.08,14818
115.52,18872
58.62,11089
62.13,16096
102.29,12709
115.75,12096
100.16,16973
103.38,14994
94.76,15091
100.11,16982
91.77,23429
78.92,15839
61.59,19484
92.11,12594
122.99,19108
89.07,20209
89.62,18746
92.11,12594
94.72,22171
114.3,13561
91.66,30548
112.17,15602
85.19,14674
66.9,22870
95.09,21349
119.24,19289
145.88,18783
86.71,28256
71.11,17579
93.24,11798
95.78,21926
84.98,27654
64.17,20259
44.59,24221
80.32,27391
57.82,22138
35.07,25093
32.65,22971
35.37,16399
61.75,21053
93.15,21471
87.76,22106
157.97,17409
163.28,24927
127.73,24114
88.76,22533
178.13,24421
126.39,26585
122.45,26950
180.04,15997
157.97,17409
163.28,24927
275.74,32001
132.07,20823
128.7,14375
143.43,13596
149.07,32200
127.76,26613
228.87,10836
165.13,15443
65.97,27892
136.39,16864
106.8,27622
248.07,16125
122.35,19616
215.26,22299
147.06,16184
71.28,16836
114.0,35965
137.15,14984
175.64,31884
93.78,21114
74.81,16843
107.63,14402
213.0,21503
86.17,24951
96.52,18649
93.0,14839
96.52,18649
133.64,18932
117.96,14073
74.36,14121
139.74,20396
41.99,19529
172.21,15679
95.57,18312
138.18,18238
113.51,13920
88.44,18092
87.26,20743
104.15,20644
164.54,28869
90.96,33532
85.72,17499
83.7,18997
97.0,23196
120.2,23129
67.19,18604
67.33,16338
94.25,21751
104.2,37908
68.19,23464
68.16,20981
120.93,14472
60.93,20023
56.63,19072
28.0,23215
46.84,23485
164.66,19131
44.6,23992
55.11,19961
62.03,17734
83.95,17868
72.44,17946
96.3,21807
103.22,23252
90.39,18808
59.54,43669
89.84,20036
120.09,18736
81.17,23408
103.0,14078
91.43,16953
67.63,24398
145.9,18506
136.77,14258
111.47,17225
90.0,16112
136.5,13041
123.87,16146
93.06,17731
75.47,15238
88.29,17556
151.16,26463
100.42,15436
136.6,17936
89.79,17263
131.25,14096
95.69,26127
126.47,20954
93.72,21127
102.55,21941
139.5,12044
103.24,21116
98.57,19783
54.43,23884
135.15,22568
93.66,21354
139.78,14666
128.93,25286
116.97,22656
100.99,18517
183.0,17815
96.21,18190
82.03,27064
146.0,15754
68.64,17483
125.27,25146
87.45,19669
128.46,27246
102.61,20369
167.14,20343
99.56,18080
171.86,15827
160.0,17188
55.35,24391
108.0,23426
53.4,20225
173.63,16530
32.77,16784
162.5,15508
159.0,23900
187.25,11749
178.0,16293
163.0,20123
139.82,10729
123.89,19373
161.0,18634
149.9,35357
136.04,18745
131.04,13355
146.34,20501
241.56,28151
162.95,15649
105.0,57143
173.23,24534
196.77,19109
201.65,19837
181.21,23178
135.31,12934
119.1,20068
83.09,24071
46.74,20112
91.5,16175
83.26,16575
95.94,28977
36.45,26064
83.53,19754
85.18,16671
89.11,19639
137.04,22622
160.36,20579
92.57,19661
139.5,21506
93.17,18032
93.77,14077
130.41,16717
92.93,21307
75.0,12000
116.0,13707
158.64,17966
125.02,16478
99.25,23174
80.22,14959
93.31,20363
82.94,14469
88.72,14653
89.39,20696
138.36,18214
88.06,21350
97.24,18306
119.45,25116
78.92,13939
130.3,20338
78.57,18583
108.45,14108
78.92,13939
130.3,20338
78.57,18583
108.45,14108
167.7,22064
126.3,22962
133.06,18789
86.23,13337
85.38,25065
124.62,17494
134.81,11869
68.84,17142
100.17,14476
42.5,18824
89.93,16124
121.93,16403
125.5,15937
84.7,14168
87.97,17620
100.26,13964
62.58,22052
80.59,18365
171.79,30561
79.8,17043
112.28,23157
64.82,17896
144.77,18996
117.36,20280
96.69,19651
111.0,16217
107.83,23000
96.81,41319
94.48,16724
120.99,18184
94.49,18309
122.94,21149
119.21,14261
93.85,16516
68.29,17573
131.9,26005
81.74,13702
106.11,19791
106.15,16958
194.72,16691
98.38,11995
83.12,16242
92.87,13460
92.22,21688
116.4,20104
86.02,18252
77.48,14198
65.47,14205
174.7,18718
120.6,16584
82.16,20814
98.68,32429
131.69,26578
134.88,22242
105.4,26566
111.0,16217
107.59,15615
93.85,16516
68.29,17573
131.9,26005
106.11,19791
106.15,16958
114.09,19284
103.46,19815
121.99,22133
88.71,16684
102.47,16103
125.0,22400
106.83,18815
82.72,32641
118.31,18173
90.93,17047
126.63,21165
70.27,20635
63.27,20547
78.7,19060
128.67,25648
81.25,14770
89.87,21142
90.36,22688
167.0,26048
124.04,18140
124.91,15211
131.69,18833
98.63,26362
94.37,14306
123.06,17472
131.69,18833
98.63,26362
78.69,12709
86.54,15600
84.01,19284
129.45,21244
94.56,17767
150.39,14297
142.28,16517
97.0,29897
78.04,20247
98.96,14451
336.53,40116
142.06,12319
139.41,12051
92.24,34151
150.08,20323
136.48,23081
161.49,19692
124.32,14479
79.1,17674
62.2,16882
83.71,23654
93.96,15752
93.89,17042
91.52,14205
111.53,16929
157.91,16972
88.24,21533
150.39,14297
137.12,20129
124.73,18039
107.56,22778
123.61,21034
55.89,19682
93.42,21944
123.78,20117
97.0,21135
99.23,32249
126.0,26985
86.14,18923
50.45,21408
77.08,18423
102.27,18383
132.36,18511
86.1,20326
123.43,14827
129.08,16269
65.28,17617
92.86,16154
82.27,17625
65.05,14605
42.68,15699
33.96,25030
46.74,21823
71.47,19169
181.34,22610
95.01,21051
187.46,30300
175.43,19951
198.99,17991
237.23,38360
138.87,13466
168.4,15440
163.91,15253
164.75,14932
165.54,18999
109.57,20079
143.04,25168
93.74,24536
138.83,23050
184.73,24360
150.05,25659
162.78,16587
163.89,11289
176.21,11634
151.88,19753
132.0,24243
156.7,15827
182.87,24608
171.94,20356
119.42,12896
36.07,29111
131.27,18283
96.54,21753
88.96,19672
157.11,18141
38.0,25000
85.93,20366
85.72,29982
165.13,13323
203.18,17719
59.21,16552
107.0,17944
123.34,24324
94.83,16873
115.6,35035
68.29,17133
138.1,18827
96.26,25764
55.11,38832
91.92,20453
157.11,18141
88.96,19672
83.42,17982
114.28,25814
152.28,25611
171.94,20356
60.93,20516
38.0,25000
85.93,20366
57.87,31105
109.01,13761
97.4,18276
95.01,27366
82.46,16008
57.5,16174
81.32,16970
99.64,27700
99.64,27700
44.66,18361
97.75,14323
57.87,31105
148.09,20258
44.66,21944
80.37,17171
83.0,13013
131.31,28026
49.65,24170
61.51,23086
71.7,16179
149.0,34564
46.97,23420
237.0,32068
155.71,17212
213.98,26639
115.21,20398
45.26,12815
139.87,28027
27.37,29960
46.45,30571
67.35,18412
63.5,19686
78.86,19656
41.42,19315
52.32,19114
87.78,24494
58.2,28523
47.79,29714
47.79,29714
87.78,24494
130.19,13980
79.17,22105
111.62,17739
118.68,24942
125.03,24955
148.31,14699
144.98,16417
83.53,25141
96.0,15625
137.39,24748
109.63,16602
82.54,17568
88.71,15782
135.5,23617
124.51,23934
132.96,21059
53.53,25220
90.0,14667
81.06,15791
49.51,19189
134.0,13806
78.52,21014
137.59,13083
127.46,18830
105.8,19849
136.78,16085
95.82,15446
94.48,18523
79.17,22105
107.64,18581
122.72,27298
141.51,15547
101.0,19109
90.82,19269
96.99,12373
119.41,15075
138.61,20995
122.22,15546
83.24,21745
92.38,18403
111.45,15075
146.32,18317
69.17,18795
144.3,21484
133.26,18611
96.25,17143
112.61,19537
95.23,28353
136.76,16818
122.75,15072
95.87,30771
58.55,15030
77.8,17738
156.75,17544
91.89,18827
93.0,16130
106.7,19776
81.43,15965
81.43,15965
80.75,14366
122.67,20380
143.71,15657
83.34,18359
61.58,18188
132.44,24917
86.93,14955
111.22,15286
156.97,18475
69.91,20741
114.84,16981
94.41,23939
99.65,29905
97.94,18583
144.5,16609
63.32,21637
52.95,18320
129.64,33941
53.42,17784
105.63,18461
98.16,11716
75.53,19198
65.15,18420
48.51,16080
93.16,27373
90.24,32913
122.98,34559
168.55,20054
98.52,23854
64.84,19741
103.0,17962
81.69,14690
114.06,12713
91.95,22295
117.64,16576
90.44,21562
101.57,21168
96.71,22749
93.91,19700
91.46,31927
127.4,16955
92.71,34517
81.15,14788
48.0,20834
94.0,15958
91.65,22150
112.15,21846
93.58,20838
128.7,18260
128.57,22556
90.7,17641
44.37,19158
145.0,19311
161.88,34594
133.92,28226
105.16,19970
88.12,39492
88.76,19153
46.38,16818
106.74,22017
73.48,24497
101.12,37085
68.38,21937
95.73,23504
46.38,16818
102.4,15137
122.9,33361
51.97,22129
137.3,23671
86.19,33647
79.26,17916
80.12,23465
58.15,24592
305.9,45767
97.09,21115
95.03,31359
100.34,30895
124.56,19429
91.44,31715
57.05,24190
59.52,26042
45.92,18511
45.03,19987
55.68,21911
151.07,36010
79.06,22768
58.05,29286
100.95,15157
70.86,14395
53.65,27959
65.6,22561
71.15,13353
53.67,19006
71.79,17412
64.35,16784
68.59,17933
124.53,20879
95.94,28143
85.03,18817
85.47,26911
125.18,20771
142.17,27432
88.93,12932
77.0,16494
88.05,17604
79.48,20131
91.18,15355
92.0,15761
123.65,26689
105.0,17143
68.0,21618
127.0,16536
93.11,24702
91.69,19632
93.0,26022
89.15,16041
97.58,20497
75.05,17322
132.44,24766
79.48,20131
75.05,17322
68.0,21618
92.0,15761
123.65,26689
105.0,17143
87.0,28966
60.51,24294
115.43,16894
90.5,28288
128.63,33430
87.0,23909
240.0,35417
130.71,21422
185.05,20535
169.75,36054
127.61,19748
177.65,35463
121.83,18469
86.72,18451
113.51,14096
131.3,11577
132.43,18954
120.47,12452
116.7,15853
65.07,19979
44.0,19319
79.8,18797
69.43,16996
120.47,12452
116.7,15853
138.24,15987
136.27,12476
84.08,21409
109.26,16109
57.26,24450
119.56,15223
60.56,25100
58.11,17726
170.13,18222
65.0,17231
23.88,23032
48.44,15484
120.77,31051
50.91,20625
44.31,24374
97.94,18175
39.15,15582
55.07,19793
127.78,13931
126.0,26905
132.93,18431
148.6,23217
95.89,18251
88.97,25290
139.25,21544
119.6,20485
145.54,18209
95.89,18251
88.97,25290
139.25,21544
119.6,20485
145.54,18209
130.77,20265
113.0,22567
66.7,23989
83.68,23423
129.78,23887
110.0,16364
76.83,24470
137.49,21020
118.36,19010
78.0,22052
77.09,32171
90.35,17931
37.36,22752
127.64,15278
77.82,16706
149.98,18336
96.13,27047
135.78,33142
113.31,24535
117.23,32415
